"ID","Probability1"
1310068,0.081067179533053
1310725,0.081067179533053
1311458,0.081067179533053
1312438,0.081067179533053
1312461,0.081067179533053
1312561,0.081067179533053
1312628,0.081067179533053
1312756,0.081067179533053
1312770,0.081067179533053
1312979,0.081067179533053
1313003,0.081067179533053
1313191,0.081067179533053
1313230,0.081067179533053
1313456,0.081067179533053
1313646,0.081067179533053
1313727,0.081067179533053
1313985,0.081067179533053
1314584,0.081067179533053
1314674,0.081067179533053
1314679,0.081067179533053
1314685,0.081067179533053
1314738,0.081067179533053
1315024,0.081067179533053
1315108,0.081067179533053
1315128,0.081067179533053
1315265,0.081067179533053
1315372,0.081067179533053
1315804,0.081067179533053
1316062,0.081067179533053
1316285,0.081067179533053
1316325,0.081067179533053
1316407,0.081067179533053
1316416,0.081067179533053
1316417,0.081067179533053
1316424,0.081067179533053
1316427,0.081067179533053
1316527,0.081067179533053
1316531,0.081067179533053
1316549,0.081067179533053
1316594,0.081067179533053
1316642,0.081067179533053
1316676,0.081067179533053
1316786,0.081067179533053
1316848,0.081067179533053
1316951,0.081067179533053
1317026,0.081067179533053
1317027,0.081067179533053
1317093,0.081067179533053
1317154,0.081067179533053
1317272,0.081067179533053
1317297,0.081067179533053
1317411,0.081067179533053
1317650,0.081067179533053
1317683,0.081067179533053
1317699,0.081067179533053
1317994,0.081067179533053
1318178,0.081067179533053
1318193,0.081067179533053
1318257,0.081067179533053
1318259,0.081067179533053
1318299,0.081067179533053
1318405,0.081067179533053
1318486,0.081067179533053
1318511,0.081067179533053
1318533,0.081067179533053
1318853,0.081067179533053
1318885,0.081067179533053
1318904,0.081067179533053
1319147,0.081067179533053
1319157,0.081067179533053
1319363,0.081067179533053
1319372,0.081067179533053
1319421,0.081067179533053
1319479,0.081067179533053
1319514,0.081067179533053
1319646,0.081067179533053
1319694,0.081067179533053
1319818,0.081067179533053
1319920,0.081067179533053
1320064,0.081067179533053
1320169,0.081067179533053
1320321,0.081067179533053
1320384,0.081067179533053
1320407,0.081067179533053
1320761,0.081067179533053
1320772,0.081067179533053
1320779,0.081067179533053
1320825,0.081067179533053
1320862,0.081067179533053
1320913,0.081067179533053
1321006,0.081067179533053
1321181,0.081067179533053
1321543,0.081067179533053
1321551,0.081067179533053
1321655,0.081067179533053
1321777,0.081067179533053
1321882,0.081067179533053
1321912,0.081067179533053
1322018,0.081067179533053
1322073,0.081067179533053
1322127,0.081067179533053
1322350,0.081067179533053
1322518,0.081067179533053
1322567,0.081067179533053
1322571,0.081067179533053
1322597,0.081067179533053
1322608,0.081067179533053
1322739,0.081067179533053
1323187,0.081067179533053
1323467,0.081067179533053
1323469,0.081067179533053
1323567,0.081067179533053
1323650,0.081067179533053
1324115,0.081067179533053
1324223,0.081067179533053
1324369,0.081067179533053
1324420,0.081067179533053
1324512,0.081067179533053
1324546,0.081067179533053
1324582,0.081067179533053
1324626,0.081067179533053
1324754,0.081067179533053
1324796,0.081067179533053
1324921,0.081067179533053
1326010,0.081067179533053
1326060,0.081067179533053
1326069,0.081067179533053
1326157,0.081067179533053
1326181,0.081067179533053
1326190,0.081067179533053
1326295,0.081067179533053
1326380,0.081067179533053
1326789,0.081067179533053
1328126,0.081067179533053
1328220,0.081067179533053
1328255,0.081067179533053
1328441,0.081067179533053
1328620,0.081067179533053
1329332,0.081067179533053
1329425,0.081067179533053
1329452,0.081067179533053
1329495,0.081067179533053
1329568,0.081067179533053
1329595,0.081067179533053
1329622,0.081067179533053
1329625,0.081067179533053
1329701,0.081067179533053
1329801,0.081067179533053
1329827,0.081067179533053
1330086,0.081067179533053
1330161,0.081067179533053
1330669,0.081067179533053
1330758,0.081067179533053
1330842,0.081067179533053
1330860,0.081067179533053
1330899,0.081067179533053
1331016,0.081067179533053
1331114,0.081067179533053
1331130,0.081067179533053
1331147,0.081067179533053
1331218,0.081067179533053
1331331,0.081067179533053
1331387,0.081067179533053
1331413,0.081067179533053
1331422,0.081067179533053
1331466,0.081067179533053
1331533,0.081067179533053
1331666,0.081067179533053
1331670,0.081067179533053
1331708,0.081067179533053
1331851,0.081067179533053
1331855,0.081067179533053
1331873,0.081067179533053
1331879,0.081067179533053
1331937,0.081067179533053
1332061,0.081067179533053
1332066,0.081067179533053
1332091,0.081067179533053
1332111,0.081067179533053
1332114,0.081067179533053
1332652,0.081067179533053
1332740,0.081067179533053
1332874,0.081067179533053
1332894,0.081067179533053
1332952,0.081067179533053
1333178,0.081067179533053
1333222,0.081067179533053
1333320,0.081067179533053
1333337,0.081067179533053
1333480,0.081067179533053
1333499,0.081067179533053
1333505,0.081067179533053
1333746,0.081067179533053
1333982,0.081067179533053
1333988,0.081067179533053
1334247,0.081067179533053
1334352,0.081067179533053
1334388,0.081067179533053
1334570,0.081067179533053
1334607,0.081067179533053
1334806,0.081067179533053
1334877,0.081067179533053
1334880,0.081067179533053
1335120,0.081067179533053
1335401,0.081067179533053
1335605,0.081067179533053
1335681,0.081067179533053
1335738,0.081067179533053
1335866,0.081067179533053
1336111,0.081067179533053
1336272,0.081067179533053
1336598,0.081067179533053
1336679,0.081067179533053
1337058,0.081067179533053
1337066,0.081067179533053
1337146,0.081067179533053
1337203,0.081067179533053
1337259,0.081067179533053
1337372,0.081067179533053
1337486,0.081067179533053
1337506,0.081067179533053
1337576,0.081067179533053
1337937,0.081067179533053
1337940,0.081067179533053
1338357,0.081067179533053
1338391,0.081067179533053
1338582,0.081067179533053
1338683,0.081067179533053
1338706,0.081067179533053
1338721,0.081067179533053
1338798,0.081067179533053
1338830,0.081067179533053
1339054,0.081067179533053
1339086,0.081067179533053
1339141,0.081067179533053
1339369,0.081067179533053
1339691,0.081067179533053
1339950,0.081067179533053
1340141,0.081067179533053
1340420,0.081067179533053
1340525,0.081067179533053
1340706,0.081067179533053
1340711,0.081067179533053
1340719,0.081067179533053
1340731,0.081067179533053
1340739,0.081067179533053
1340972,0.081067179533053
1341087,0.081067179533053
1341170,0.081067179533053
1341210,0.081067179533053
1341406,0.081067179533053
1341470,0.081067179533053
1341479,0.081067179533053
1341578,0.081067179533053
1341612,0.081067179533053
1341646,0.081067179533053
1341728,0.081067179533053
1341914,0.081067179533053
1341957,0.081067179533053
1341979,0.081067179533053
1342033,0.081067179533053
1342121,0.081067179533053
1342140,0.081067179533053
1342219,0.081067179533053
1342235,0.081067179533053
1342635,0.081067179533053
1343023,0.081067179533053
1343029,0.081067179533053
1343076,0.081067179533053
1343124,0.081067179533053
1343138,0.081067179533053
1343366,0.081067179533053
1343432,0.081067179533053
1343508,0.081067179533053
1343535,0.081067179533053
1343550,0.081067179533053
1343726,0.081067179533053
1343805,0.081067179533053
1343871,0.081067179533053
1343901,0.081067179533053
1343949,0.081067179533053
1344104,0.081067179533053
1344123,0.081067179533053
1344188,0.081067179533053
1344367,0.081067179533053
1344545,0.081067179533053
1344855,0.081067179533053
1344856,0.081067179533053
1344967,0.081067179533053
1344989,0.081067179533053
1345002,0.081067179533053
1345007,0.081067179533053
1345011,0.081067179533053
1345023,0.081067179533053
1345317,0.081067179533053
1345509,0.081067179533053
1345538,0.081067179533053
1345969,0.081067179533053
1346106,0.081067179533053
1346149,0.081067179533053
1346162,0.081067179533053
1346627,0.081067179533053
